Country,Year,Co2,KG_CAP_BEEF,KG_CAP_PIG,KG_CAP_POULTRY,KG_CAP_SHEEP,THND_TONNE_BEEF,THND_TONNE_PIG,THND_TONNE_POULTRY,THND_TONNE_SHEEP,KG_CAP_TOTAL,THND_TONNE_TOTAL,PopMale,PopFemale,PopTotal,PopDensity,Genero
MYS,2011,3740877812.0,4.848595632,6.187212314,40.74795109,0.649789539,198.3430871,227.1431054,1325.935037,21.144099100000002,52.433548574999996,1772.5653286,14780.918,13870.044,28650.962000000003,87.204,True
MEX,2011,16025174631.0,8.797268405,10.25654542,24.90146618,0.520582022,1496.66692,1565.964319,3369.90458,70.45013841,44.475862027,6502.98595741,56609.424000000006,59086.044,115695.46800000001,59.516000000000005,False
NZL,2011,1566054066.0,16.52269779,15.97921568,29.51823708,5.551672808999999,104.2904423,90.51539398,148.2072109,27.87422367,67.57182335899999,370.88727085,2170.58,2248.094,4418.674,16.781,False
NGA,2011,31382828.0,1.5092348530000002,1.1679335259999999,1.071428315,2.063510178,351.17109,243.88410269999997,198.30808340000002,381.93012319999997,5.812106872,1175.2933993,8558.351999999999,8556.418,17114.77,13.511,True
NGA,2011,31382828.0,1.5092348530000002,1.1679335259999999,1.071428315,2.063510178,351.17109,243.88410269999997,198.30808340000002,381.93012319999997,5.812106872,1175.2933993,82359.45,80445.63,162805.08,178.755,True
NGA,2011,2773611423.0,1.5092348530000002,1.1679335259999999,1.071428315,2.063510178,351.17109,243.88410269999997,198.30808340000002,381.93012319999997,5.812106872,1175.2933993,8558.351999999999,8556.418,17114.77,13.511,True
NGA,2011,2773611423.0,1.5092348530000002,1.1679335259999999,1.071428315,2.063510178,351.17109,243.88410269999997,198.30808340000002,381.93012319999997,5.812106872,1175.2933993,82359.45,80445.63,162805.08,178.755,True
NOR,2011,2318915087.0,13.41782631,22.18534179,15.03843444,4.474725281,94.83710052,140.7231873,84.55009435,25.15810048,55.11632782099999,345.26848265,2477.639,2470.696,4948.335,13.547,True
PAK,2011,3319533522.0,6.0518698870000005,2.73159e-05,4.005114819,2.159160773,1505.915017,0.0061,792.7590722,427.3770836,12.2161727949,2726.0572728,94423.091,88917.07699999999,183340.168,237.832,True
PRY,2011,116646970.0,18.67210279,20.59314414,5.685815296,0.5131552779999999,167.8830956,166.1651085,40.66510092,3.670100076,45.464217504000004,378.383405096,3222.514,3111.467,6333.981,15.943,True
PER,2011,1492921687.0,4.326926309,3.191791967,33.25940234,1.194922665,183.9561089,121.77909170000001,1124.772073,40.41009603,41.973043281,1470.9173696300002,14582.608,14681.706,29264.314,22.863000000000003,False
PHL,2011,2311379786.0,3.0178682639999996,14.14118722,9.754764352,0.519736805,410.7660912,1727.363015,1056.1520779999998,56.27210317,27.433556641000003,3250.55328737,48204.861,47365.187999999995,95570.049,320.522,True
RUS,2011,90497145315.0,13.48951896,18.54005188,22.47430659,1.237622653,2760.803261,3405.284321,3658.8168060000003,201.484951,55.741500083000005,10026.389339000001,66620.587,77082.44,143703.027,8.775,False
SAU,2011,10249773541.0,4.368740176,0.237692932,38.59460415,5.378445161,176.2351006,8.605099542,1238.449075,172.58709040000002,48.579482419,1595.876365542,15932.438999999998,12335.152,28267.591,13.15,True
CHE,2011,2676101148.0,15.89551296,25.59563468,14.28887628,1.3453520780000001,180.083014,260.23610099999996,128.769096,12.12410042,57.125375998,581.21231142,3898.022,4008.966,7906.988,200.09599999999998,False
THA,2011,5133229900.0,1.769599092,9.928689582999999,8.169558814,0.035094379,170.7160882,859.5970848999999,626.922036,2.693100078,19.902941868,1659.9283091779998,33067.052,34451.327000000005,67518.379,132.158,False
TUR,2011,7312434527.0,6.983127022000001,2.01881e-06,16.91114718,3.5410658180000003,732.3250512,0.00018999999999999998,1410.725076,295.39511949999996,27.43534203881,2438.4454367,36112.721,37330.532999999996,73443.254,95.427,False
UKR,2011,24269171598.0,6.032745652000001,13.73756844,20.02919297,0.378521399,392.7861107,802.7021264,1037.3371359999999,19.60410009,40.178028461000004,2252.4294731899995,21056.342,24563.507999999998,45619.85,78.747,False
GBR,2011,74461040920.0,11.65412346,16.47015672,24.61028311,4.123211373,1062.38793,1347.4252529999999,1784.57782,298.9884973,56.857774663,4493.3795003000005,31472.428,32549.494,64021.922,264.63,False
USA,2011,367000000000.0,26.30681386,20.89592205,46.59925128,0.378416281,11689.67224,8332.955439,16471.31942,133.7578451,94.180403471,36627.7049441,153923.75699999998,157660.294,311584.05100000004,34.063,False
VNM,2011,1999442577.0,6.395457717999999,27.19018712,15.451429699999998,0.13198626800000002,817.1260766,3117.691018,1570.368142,13.41410051,49.169060806,5518.59933711,44223.191,44648.193,88871.384,286.617,False
ZAF,2012,36645041459.0,11.53199156,3.6536002780000003,31.381590799999998,2.8547013839999997,873.1070946000001,248.2490929,1889.9639670000001,171.9250878,49.421884022,3183.2452423,545918.311,548424.718,1094343.029,36.911,False
ZAF,2012,36645041459.0,11.53199156,3.6536002780000003,31.381590799999998,2.8547013839999997,873.1070946000001,248.2490929,1889.9639670000001,171.9250878,49.421884022,3183.2452423,26075.395,26757.264,52832.65900000001,43.552,False
ZAF,2012,17449257316.0,11.53199156,3.6536002780000003,31.381590799999998,2.8547013839999997,873.1070946000001,248.2490929,1889.9639670000001,171.9250878,49.421884022,3183.2452423,545918.311,548424.718,1094343.029,36.911,False
ZAF,2012,17449257316.0,11.53199156,3.6536002780000003,31.381590799999998,2.8547013839999997,873.1070946000001,248.2490929,1889.9639670000001,171.9250878,49.421884022,3183.2452423,26075.395,26757.264,52832.65900000001,43.552,False
ARG,2012,6968518297.0,40.22398303,6.581414252,36.56463956,1.172755269,2418.997879,355.2001,1749.1501,56.10133234,84.54279211100001,4579.449411340001,20328.843999999997,21426.343999999997,41755.187999999995,15.258,False
AUS,2012,15339724486.0,22.51522378,20.6098701,40.46373721,8.754316271,734.0557677,603.019671,1049.3832960000002,227.03373190000002,92.34314736099998,2613.4924666000006,11440.451000000001,11463.5,22903.951,2.9810000000000003,False
BRA,2012,11715895322.0,25.99521897,11.59520753,39.58198127,0.529897714,7448.038098999999,2981.469512,9021.137583,120.7690981,77.70230548400001,19571.4142921,98220.33099999999,101066.961,199287.292,23.843000000000004,False
CAN,2012,29080072830.0,20.02461182,17.44530974,30.0834158,0.8469538940000001,998.3901,780.58155,1193.105023,33.5901,68.400291254,3005.666773,17322.343,17599.688000000002,34922.031,3.84,False
CHL,2012,2242953747.0,14.58435964,19.604563600000002,31.68438431,0.532181599,360.64508900000004,435.06412589999996,623.2370995,10.46810041,66.40548914899999,1429.4144148100002,8562.87,8837.489,17400.359,23.401999999999997,False
CHN,2012,151000000000.0,3.131559455,31.0772261,11.59493818,2.6421118480000003,6152.166055,54791.48514,18119.707919999997,4128.896096,48.445835583,83192.255211,711236.6309999999,672969.777,1384206.408,147.441,True
COL,2012,2684003284.0,12.64005363,6.1000816879999995,21.95602537,0.146657662,846.5491112,366.6420983,1169.694192,7.813099725,40.84281835,2390.6985012249997,22575.015,23500.706000000002,46075.721,41.528,False
EGY,2012,4527681137.0,8.761585689,0.007542118,9.97747395,1.313378138,1099.119119,0.8490999770000001,995.6301049000001,131.0591057,20.059979895,2226.657429577,43668.307,42753.933,86422.24,86.81700000000001,True
ETH,2012,147399659.0,2.5566269569999998,0.01636964,0.575916027,1.369270166,337.6361168,1.9400999380000001,60.50009619,143.8421105,4.51818279,543.9184234280001,46300.212999999996,46426.769,92726.98199999999,92.727,False
IND,2012,37231830380.0,0.66985905,0.220908877,1.886054614,0.5177084439999999,1208.680154,357.7211083,2707.0582050000003,743.0680321000001,3.2945309849999997,5016.5274994,658420.351,607359.892,1265780.243,425.731,True
IDN,2012,10072795995.0,1.6612103169999999,0.7303664409999999,6.251539887000001,0.39158251299999997,590.6391381,233.04610519999997,1768.0721210000002,110.74809350000001,9.034699158,2702.5054578,125181.058,123270.656,248451.71399999998,137.14700000000002,True
ISR,2012,1893874265.0,19.34043908,1.98407448,64.22107837,1.779989751,212.72010120000002,19.58409963,561.8691186000001,15.57309995,87.325581681,809.7464193800001,3766.191,3848.755,7614.946,351.892,False
JPN,2012,56093319098.0,6.7307514479999995,14.51495548,15.11870713,0.188131598,1234.865814,2389.875957,2206.4101,27.455751,36.55254565599999,5858.607622,62784.997,65638.57400000001,128423.571,352.275,False
KAZ,2012,10969489209.0,19.39067945,6.9341914000000004,16.97725678,8.027521249,468.7331017,150.4291009,326.44910510000005,154.3581017,51.329648879000004,1099.9694094,8103.191999999999,8648.331,16751.523,6.205,False
MYS,2012,3956773030.0,4.87871234,6.018021823,41.89111877,0.76067679,203.3060845,225.0620965,1388.617043,25.21510015,53.548529722999994,1842.20032415,14992.118,14076.071000000002,29068.189,88.47399999999999,True
MEX,2012,16523833153.0,8.788203682999999,10.86808982,25.84948283,0.47994855399999997,1516.9482460000002,1683.554992,3549.260508,65.89928555,45.985724887,6815.663031550001,57375.324,59898.832,117274.156,60.328,False
NZL,2012,1602023329.0,15.78112581,16.11098335,32.52250971,5.550895576,100.7228777,92.28170909999999,165.1161535,28.18178961,69.965514446,386.30252991,2195.834,2272.6279999999997,4468.462,16.97,False
NGA,2012,33239277.0,1.2139407070000001,1.163599402,1.2052729229999999,1.787313186,290.1271142,249.573098,229.13509449999998,339.7870873,5.370126217999999,1108.622394,8905.048,8890.161,17795.209,14.048,True
NGA,2012,33239277.0,1.2139407070000001,1.163599402,1.2052729229999999,1.787313186,290.1271142,249.573098,229.13509449999998,339.7870873,5.370126217999999,1108.622394,84619.35800000001,82609.445,167228.803,183.613,True
NGA,2012,2870178239.0,1.2139407070000001,1.163599402,1.2052729229999999,1.787313186,290.1271142,249.573098,229.13509449999998,339.7870873,5.370126217999999,1108.622394,8905.048,8890.161,17795.209,14.048,True
NGA,2012,2870178239.0,1.2139407070000001,1.163599402,1.2052729229999999,1.787313186,290.1271142,249.573098,229.13509449999998,339.7870873,5.370126217999999,1108.622394,84619.35800000001,82609.445,167228.803,183.613,True
NOR,2012,2363475907.0,13.86326308,20.37222781,16.36392091,4.515717645,99.26110231,130.90480559999997,93.2000979,25.71910051,55.115129445,349.08510631999997,2514.265,2499.451,5013.715999999999,13.725999999999999,True
PAK,2012,3479261119.0,6.064487363,2.6743600000000003e-05,4.223721803,2.150558443,1541.346047,0.0061,853.9191063,434.78312,12.4387943526,2830.0543733,96432.134,90847.991,187280.125,242.94299999999998,True
PRY,2012,121840454.0,7.964636039,20.71374744,5.78168668,0.518008235,72.58308492,169.4070977,41.91209875,3.7551001139999998,34.978078394,287.65738148400004,3267.598,3153.9120000000003,6421.51,16.163,True
PER,2012,1546859280.0,4.447916504,3.3069951160000004,36.03017792,1.212466134,191.6350945,127.86609729999999,1234.8101589999999,41.55309759,44.997555674000004,1595.86444839,14690.302,14816.488000000001,29506.79,23.052,False
PHL,2012,2400306922.0,2.90188939,14.01233637,10.53757401,0.499320806,401.56610950000004,1740.1640399999999,1159.9311300000002,54.96310125,27.951120576,3356.62438075,49014.342000000004,48198.297,97212.63900000001,326.031,True
RUS,2012,92223244815.0,14.04370841,18.32173817,25.36192764,1.222861323,2877.3672070000002,3368.8649060000002,4133.4350030000005,199.299433,58.950235543000005,10578.966549,66736.723,77257.165,143993.888,8.793,False
SAU,2012,10812953034.0,4.981719364,0.24660901899999998,37.50077507,5.51284753,207.0001,9.196100099,1239.501077,182.2143792,48.241950983,1637.9116562989998,16461.89,12693.016000000001,29154.906000000003,13.562000000000001,True
CHE,2012,2718352048.0,15.4918845,24.20508775,14.29523036,1.288400506,177.75100559999998,249.2400989,130.4711054,11.75909965,55.280603116,569.2213095500001,3952.281,4055.725,8008.005999999999,202.65200000000002,False
THA,2012,5426894330.0,1.61052584,10.61911801,9.703352127,0.038680632,156.0921105,923.6451195000001,748.0840843999999,2.9820998739999998,21.971676608999996,1830.803414274,33199.864,34636.105,67835.969,132.78,False
TUR,2012,7666569292.0,7.409068723,1.9874000000000002e-06,17.19532951,3.800788938,789.2761009999999,0.00018999999999999998,1457.1061789999999,322.073098,28.405189158400002,2568.4555679999994,36708.592000000004,37942.454,74651.046,96.99600000000001,False
UKR,2012,24572876666.0,5.794975464,16.06920038,22.11622962,0.382628091,375.42609489999995,934.2660302000002,1139.723,19.71810041,44.363033555,2469.13322551,20987.404,24466.401,45453.805,78.461,False
GBR,2012,74948711673.0,11.32962397,16.11375911,24.74520029,3.8800443039999997,1039.9029699999999,1327.326077,1806.690096,283.28878060000005,56.068627674000005,4457.2079236,31741.626,32783.674,64525.3,266.711,False
USA,2012,372000000000.0,26.14167654,20.93216972,44.62259037,0.38150380799999994,11701.5904,8408.705455,15888.45253,135.839383,92.077940438,36134.587768,155189.795,158854.09,314043.885,34.330999999999996,False
VNM,2012,2134817900.0,6.5426550510000006,27.49200995,12.23104571,0.11566821599999999,845.4220971000001,3188.0821309999997,1257.183083,11.88909994,46.381378927,5302.57641104,44709.155999999995,45092.77,89801.92599999999,289.618,False
ZAF,2013,37895685023.0,12.22406146,3.51260864,33.45734971,3.1544399210000003,938.9370507000001,242.1330956,2044.2210469999998,192.73410880000003,52.348459731,3418.0253020999994,560368.999,562676.1379999999,1123045.137,37.879,False
ZAF,2013,37895685023.0,12.22406146,3.51260864,33.45734971,3.1544399210000003,938.9370507000001,242.1330956,2044.2210469999998,192.73410880000003,52.348459731,3418.0253020999994,26500.317000000003,27186.807999999997,53687.125,44.257,False
ZAF,2013,17913876373.0,12.22406146,3.51260864,33.45734971,3.1544399210000003,938.9370507000001,242.1330956,2044.2210469999998,192.73410880000003,52.348459731,3418.0253020999994,560368.999,562676.1379999999,1123045.137,37.879,False
ZAF,2013,17913876373.0,12.22406146,3.51260864,33.45734971,3.1544399210000003,938.9370507000001,242.1330956,2044.2210469999998,192.73410880000003,52.348459731,3418.0253020999994,26500.317000000003,27186.807999999997,53687.125,44.257,False
ARG,2013,7156946446.0,43.69350604,7.815454259,35.3965854,1.142202296,2655.3121,426.2421,1711.1001,55.21500001,88.047747995,4847.86930001,20549.388,21646.646,42196.03400000001,15.419,False
AUS,2013,15737888284.0,23.85105759,20.09045734,40.3420558,8.76198894,788.8133868,596.2932480000001,1061.304547,230.5073085,93.04555966999999,2676.9184903,11605.027,11649.885,23254.912,3.0269999999999997,False
BRA,2013,12209488834.0,27.57660306,11.45229202,39.04443948,0.541964283,7973.917858,2971.849694,8980.60407,124.65710120000001,78.615298843,20051.028723199997,99043.431,101992.47300000001,201035.90399999998,24.053,False
CAN,2013,29648965226.0,19.83560492,16.34494319,30.38836576,0.877868485,999.0201,738.78085,1217.4509970000001,35.1701,67.446782355,2990.4220469999996,17505.031000000003,17791.504,35296.535,3.8819999999999997,False
CHL,2013,2324629717.0,17.13300431,19.68552284,32.27491619,0.43131281,427.41907580000003,440.7281273,640.4730614,8.559100015,69.52475614999999,1517.179364515,8647.028,8924.483,17571.511000000002,23.631999999999998,False
CHN,2013,161000000000.0,3.259485464,31.97672365,11.7126486,2.7599780239999996,6438.849107,56688.713339999995,18404.73975,4336.907815,49.708835738,85869.210012,715082.615,676800.72,1391883.335,148.259,True
COL,2013,2773003336.0,12.12340385,5.017867011,24.74352677,0.135655335,819.9401024,304.5651024,1331.173074,7.298099859,42.020452966,2462.976378659,22780.03,23715.462000000003,46495.492,41.907,False
EGY,2013,4736131981.0,7.943766277000001,0.007426758,11.37475652,1.2736905570000001,1019.156045,0.8551000190000001,1160.838235,129.9850854,20.599640112000003,2310.834465419,44674.003,43730.649000000005,88404.65199999999,88.809,True
ETH,2013,157479846.0,2.512772481,0.015964531,0.573707159,1.3738409269999998,340.61609730000004,1.9421000309999998,61.86110006,148.13709340000003,4.476285098,552.556390791,47648.725,47737.068,95385.793,95.38600000000001,False
IND,2013,39229708958.0,0.457193639,0.21602055399999998,1.9773068480000002,0.500208003,835.0721825,354.09708489999997,2872.852151,726.7580346,3.150729044,4788.779453,666165.661,614676.458,1280842.119,430.79699999999997,True
IDN,2013,10558926026.0,1.6865927669999998,0.930582076,6.542465654,0.377150786,607.2511376,300.6880883,1873.764138,108.0160988,9.536791283,2889.7194627,126855.42199999999,124949.89199999999,251805.31399999998,138.998,True
ISR,2013,1959871335.0,20.79906493,1.6413688569999998,57.98359284,1.778102766,232.38810049999998,16.45810018,515.3360985,15.80310045,82.202129393,779.98539963,3828.82,3906.014,7734.834,357.43199999999996,False
JPN,2013,57407388670.0,6.726993431,14.48952063,15.04141039,0.12460107699999999,1233.085957,2383.580386,2193.1901,18.1681,36.382525527999995,5828.0245429999995,62719.057,65595.132,128314.189,351.975,False
KAZ,2013,11209325921.0,19.56635168,6.583328677000001,15.52893203,8.035618592,480.97608269999995,145.2320946,303.6481103,157.1260918,49.714230979,1086.9823794,8238.251,8787.867,17026.118000000002,6.307,False
MYS,2013,4190601522.0,5.304447981,5.908543582999999,43.61021708,0.889579344,225.1111077,225.0300988,1472.1780789999998,30.03010069,55.712787987999995,1952.3493861899997,15190.442,14278.481000000002,29468.923,89.694,True
MEX,2013,17016392882.0,9.362297075,11.30526463,26.045089100000002,0.538294276,1638.883063,1776.027636,3626.659353,74.95501213,47.250945081000005,7116.52506413,58125.265999999996,60701.892,118827.15800000001,61.126999999999995,False
NZL,2013,1637237794.0,15.88642584,15.89694115,32.19123465,6.145755915,102.52479670000001,92.07033444,165.25542240000001,31.54956623,70.120357555,391.40011977,2221.055,2297.464,4518.519,17.16,False
NGA,2013,35174325.0,1.5436813230000002,1.15757191,0.989237622,1.9190978490000001,378.928109,255.006112,193.1590966,374.7241295,5.609588704,1201.8174471,9266.489,9237.798,18504.287,14.607999999999999,True
NGA,2013,35174325.0,1.5436813230000002,1.15757191,0.989237622,1.9190978490000001,378.928109,255.006112,193.1590966,374.7241295,5.609588704,1201.8174471,86936.474,84829.345,171765.819,188.59400000000002,True
NGA,2013,2966052554.0,1.5436813230000002,1.15757191,0.989237622,1.9190978490000001,378.928109,255.006112,193.1590966,374.7241295,5.609588704,1201.8174471,9266.489,9237.798,18504.287,14.607999999999999,True
NGA,2013,2966052554.0,1.5436813230000002,1.15757191,0.989237622,1.9190978490000001,378.928109,255.006112,193.1590966,374.7241295,5.609588704,1201.8174471,86936.474,84829.345,171765.819,188.59400000000002,True
NOR,2013,2407778561.0,13.94610211,19.79285658,18.34601452,4.667893862,101.1510985,128.83375890000002,105.8461007,26.93110067,56.752867072,362.76205876999995,2550.933,2528.527,5079.46,13.905999999999999,True
PAK,2013,3639856816.0,6.149961997999999,2.61842e-05,4.464957046,2.210061545,1596.465066,0.0061,921.9760521,456.35910880000006,12.8250067732,2974.8063269000004,98463.549,92797.25,191260.799,248.107,True
PRY,2013,127167766.0,9.30542597,21.2472404,5.915413295,0.516520606,85.95209585,176.1270989,43.46309744,3.795100076,36.984600271,309.337392266,3313.067,3197.2059999999997,6510.273,16.386,True
PER,2013,1602843347.0,4.56738097,3.422888514,36.93518455,1.19048694,199.4361046,134.13210379999998,1282.898171,41.35009847,46.115940974000004,1657.81647787,14808.67,14965.316,29773.986,23.261,False
PHL,2013,2496029859.0,2.828957583,14.18906447,10.82347592,0.49411108600000003,397.9980858,1791.479104,1211.258035,55.29610143,28.335609059,3456.0313262299996,49820.011,49051.547,98871.558,331.595,True
RUS,2013,93889233389.0,12.35406522,19.33249315,26.4378373,1.224679606,2534.299349,3559.092904,4314.0911399999995,199.8415898,59.349075276,10607.324982799999,66877.27900000001,77448.177,144325.456,8.812999999999999,False
SAU,2013,11353758266.0,4.368434233,0.120631864,41.56787967,5.436596378,186.8721093,4.631100042,1414.464089,184.9954918,51.493542145,1790.9627901420001,17001.886000000002,13050.171999999999,30052.057999999997,13.98,True
CHE,2013,2761535958.0,14.29274244,23.92557739,13.11750523,1.223596399,166.0545926,249.4601554,121.22772009999998,11.30808025,52.559421459,548.05054835,4006.237,4102.639,8108.876,205.205,False
THA,2013,5723797325.0,1.5445748380000002,10.77379613,12.65259049,0.042617515,150.3600854,941.2300805,979.757119,3.300099952,25.013578972999998,2074.647384852,33327.962,34816.557,68144.519,133.384,False
TUR,2013,8013350257.0,7.731213798,1.9554699999999998e-06,16.58316667,4.078646901,837.0401391,0.00018999999999999998,1428.175027,351.2611168,28.39302932447,2616.4764729,37340.975,38584.479,75925.454,98.652,False
UKR,2013,24868950727.0,6.306765287999999,16.16071962,21.93616711,0.36512297200000005,406.47809680000006,934.7481469,1124.622048,18.71910177,44.76877499,2484.5673934700003,20923.751,24363.237,45286.988,78.173,False
GBR,2013,75426444245.0,11.08257397,15.75007657,24.93420692,4.093782695,1023.4141189999999,1305.259528,1831.5622870000002,300.7121108,55.860640155,4460.9480448,31989.179,32994.836,64984.015,268.607,False
USA,2013,378000000000.0,25.66547971,21.46675448,44.45171116,0.409500233,11569.14308,8684.036351,15938.80134,146.8322071,91.993445583,36338.8129781,156408.505,159992.034,316400.539,34.589,False
VNM,2013,2275256776.0,8.452783067,28.60048046,12.30885315,0.08918612599999999,1104.872048,3354.973,1279.809182,9.273099763,49.451302803,5748.927329763,45202.06,45550.532999999996,90752.59300000001,292.684,False
ZAF,2014,39186174236.0,12.4381261,3.365326023,33.02099572,3.2728399539999997,969.1000756000001,235.3120965,2046.535134,202.84009630000003,52.097287797,3453.7874024,575170.334,577263.284,1152433.618,38.87,False
ZAF,2014,39186174236.0,12.4381261,3.365326023,33.02099572,3.2728399539999997,969.1000756000001,235.3120965,2046.535134,202.84009630000003,52.097287797,3453.7874024,26924.05,27620.134,54544.184,44.963,False
ZAF,2014,18401882557.0,12.4381261,3.365326023,33.02099572,3.2728399539999997,969.1000756000001,235.3120965,2046.535134,202.84009630000003,52.097287797,3453.7874024,575170.334,577263.284,1152433.618,38.87,False
ZAF,2014,18401882557.0,12.4381261,3.365326023,33.02099572,3.2728399539999997,969.1000756000001,235.3120965,2046.535134,202.84009630000003,52.097287797,3453.7874024,26924.05,27620.134,54544.184,44.963,False
ARG,2014,7359617936.0,40.77634932,7.962184441000001,36.3985329,1.210280465,2503.7561,438.75224360000004,1777.8001,59.11328179,86.347347126,4779.42172539,20770.186,21867.322,42637.508,15.58,False
AUS,2014,16131352524.0,22.70425687,20.11288057,41.0586163,8.158509639,761.3927031000001,605.311787,1095.269757,217.63443769999998,92.034263379,2679.6086848,11765.368999999999,11831.056999999999,23596.426,3.072,False
BRA,2014,12729015183.0,25.85640865,12.22447658,39.4568344,0.5434487339999999,7543.168884999999,3200.511106,9156.367921,126.11291899999999,78.08116836399999,20026.160830999997,99855.752,102907.992,202763.74399999998,24.259,False
CAN,2014,30216973614.0,19.20930473,16.11993548,31.21471463,0.922149665,977.0601,735.8281,1262.9448,37.3101,67.466104505,3013.1431,17685.123,17979.215,35664.337999999996,3.9219999999999997,False
CHL,2014,2405606788.0,17.58970266,18.01912209,32.023951399999994,0.47548222,442.60212029999997,406.9040917,640.9811791000001,9.517100198,68.10825836999999,1500.004491298,8739.824,9019.145,17758.968999999997,23.885,False
CHN,2014,171000000000.0,3.25314941,32.92550316,11.092055499999999,2.8870244130000002,6460.338269,58679.59485,17521.79725,4560.54844,50.157732483,87222.278809,718849.365,680604.6009999999,1399453.966,149.065,True
COL,2014,2856418874.0,12.18544556,5.454005775,26.05121536,0.149111606,831.9510277,334.17609489999995,1414.815163,8.098100526,43.839778301,2589.040386126,23013.034,23954.672000000002,46967.706,42.332,False
EGY,2014,4933233481.0,8.159572168,0.0043760679999999995,11.94759621,1.258746379,1070.216042,0.5150999860000001,1246.522073,131.3281029,21.370290825,2448.581317886,45697.164000000004,44727.504,90424.668,90.838,True
ETH,2014,168470915.0,2.735655701,0.015878498,0.371164049,0.9192459040000001,380.5170983,1.9821001130000002,41.06709753,101.70909959999999,4.041944152,525.275395543,49021.687000000005,49072.577000000005,98094.26400000001,98.094,False
IND,2014,41437242850.0,0.347835095,0.21126079399999997,2.084585751,0.487977083,642.9280785,350.4381188,3064.955178,717.4700707000001,3.131658723,4775.791446,673747.77,621852.998,1295600.768,435.76099999999997,True
IDN,2014,11018941685.0,1.737374315,0.932651545,6.812042634,0.381768915,633.2260521000001,305.06208119999997,1974.959084,110.6830987,9.863837409,3023.930316,128509.365,126618.711,255128.076,140.833,True
ISR,2014,2023421987.0,18.352454,1.548355168,61.78251979,1.910975715,208.20411000000001,15.76409994,557.5401391,17.24509893,83.59430467300001,798.75344797,3891.3740000000003,3962.842,7854.215999999999,362.949,False
JPN,2014,58671561922.0,6.6891686329999995,14.67873301,15.28553818,0.14000379,1224.718671,2411.882814,2226.1801,20.3901,36.793443613,5883.171685,62636.782,65531.848,128168.63,351.57599999999996,False
KAZ,2014,11466182584.0,19.52980183,6.147041934,14.17478534,8.155757395,487.9040916999999,137.8180932,281.6880883,162.0750969,48.007386499,1069.4853701,8374.451,8928.168,17302.619,6.409,False
MYS,2014,4430656619.0,5.384219037,5.913115215,46.30411337,1.038750481,232.50609669999997,229.1560906,1590.547219,35.68109976,58.640198103,2087.89050606,15385.726999999999,14480.878999999999,29866.606,90.904,True
MEX,2014,17498920775.0,8.978623025,11.33623271,26.447042699999997,0.531272769,1593.341311,1805.3909809999998,3733.2885909999995,74.99494709,47.293171204,7207.015830089999,58863.834,61491.303,120355.13699999999,61.913000000000004,False
NZL,2014,1672848198.0,15.4082552,16.36792912,33.32978612,6.272375127,100.5212557,95.83002811,172.96265259999998,32.55006306,71.378345567,401.86399947,2245.589,2321.933,4567.522,17.347,False
NGA,2014,37297000.0,1.521641183,1.119871488,0.980395294,1.9155386159999999,383.5850915,253.35010609999998,196.5920952,384.1101159,5.537446581,1217.6374087,9641.594000000001,9598.588,19240.182,15.189,True
NGA,2014,37297000.0,1.521641183,1.119871488,0.980395294,1.9155386159999999,383.5850915,253.35010609999998,196.5920952,384.1101159,5.537446581,1217.6374087,89305.034,87099.897,176404.931,193.688,True
NGA,2014,3060037913.0,1.521641183,1.119871488,0.980395294,1.9155386159999999,383.5850915,253.35010609999998,196.5920952,384.1101159,5.537446581,1217.6374087,9641.594000000001,9598.588,19240.182,15.189,True
NGA,2014,3060037913.0,1.521641183,1.119871488,0.980395294,1.9155386159999999,383.5850915,253.35010609999998,196.5920952,384.1101159,5.537446581,1217.6374087,89305.034,87099.897,176404.931,193.688,True
NOR,2014,2451731224.0,12.67660082,19.89044398,17.82677621,4.544069019,93.08810088,131.0808564,104.13087940000001,26.54309996,54.937890029,354.84293664,2585.876,2556.393,5142.269,14.078,True
PAK,2014,3802284444.0,6.185250685,7.98723e-07,4.789858345,2.187272592,1639.5001,0.00018999999999999998,1009.932107,461.1820763,13.162382420722999,3110.6144733,100530.36,94774.65199999999,195305.012,253.35299999999998,True
PRY,2014,132761279.0,11.71402906,21.47202627,5.892748058,0.514912606,109.65308459999999,180.3810967,43.87809835,3.834100111,39.59371599400001,337.746379761,3358.51,3241.014,6599.524,16.611,True
PER,2014,1663427348.0,4.561984745,3.6066270389999997,38.20602444,1.153311669,201.8570946,143.2170952,1344.737161,40.59310232,47.527947893,1730.4044531200002,14953.138,15137.233999999999,30090.372000000003,23.508000000000003,False
PHL,2014,2599054891.0,3.0468552310000003,14.03983301,11.51971533,0.494398544,435.7100915,1801.81907,1310.397073,56.23909841,29.100802115,3604.16533291,50613.448,49899.689000000006,100513.13699999999,337.1,True
RUS,2014,95556344096.0,12.12066003,18.16538482,27.79315174,1.2831671470000001,2489.2611269999998,3348.052249,4540.433854999999,209.6248606,59.362363736999995,10587.3720916,67026.495,77638.342,144664.837,8.833,False
SAU,2014,11955654331.0,4.257151213999999,0.20021879899999998,41.03813271,5.655653941000001,187.1730889,7.900100572,1435.249123,197.79828730000003,51.151156664,1828.120599772,17533.215,13383.388,30916.603,14.382,True
